ensembl_gene_id	hgnc_symbol	logFC	logCPM	F	PValue	FDR
ENSG00000182685	BRICD5	-0.984905264	1.672697196	6.31291872	0.033022184	0.063520586
ENSG00000183401	CCDC159	0.841238458	0.495200042	5.993877436	0.036707105	0.069258742
ENSG00000183426	NPIPA1	-0.795371414	3.64924637	5.889587013	0.038021404	0.071151378
ENSG00000184216	IRAK1	0.740957123	6.179441149	6.293068379	0.033237653	0.063881308
ENSG00000184277	TM2D3	0.35241922	4.512342458	6.520830001	0.03086629	0.060098353
ENSG00000184588	PDE4B	2.857719366	5.029155997	6.600085991	0.030090624	0.058923311
ENSG00000184792	OSBP2	1.296212571	2.197469773	5.979617477	0.036883442	0.069474139
ENSG00000185122	HSF1	0.831856923	5.413724865	6.21305033	0.034124126	0.065265007
ENSG00000185246	PRPF39	-0.697270121	5.756719721	6.288255668	0.033290157	0.063928472
ENSG00000185304	RGPD2	-0.67393936	1.426523853	6.052677135	0.035990969	0.068198386
ENSG00000185658	BRWD1	-0.412919563	7.584855323	5.848568821	0.03855433	0.072030747
ENSG00000185721	DRG1	0.485939879	6.072962806	5.940293558	0.037375203	0.070239165
ENSG00000185838	GNB1L	-0.801517124	1.81863142	6.908506454	0.027292788	0.054477639
ENSG00000185875	THNSL1	-0.641407285	3.334307143	6.467214272	0.031405109	0.060931242
ENSG00000185885	IFITM1	2.113151362	4.182684234	6.771782712	0.028491457	0.056443518
ENSG00000186010	NDUFA13	0.892688177	5.32786869	6.727473293	0.028893857	0.057059752
ENSG00000186283	TOR3A	0.823336088	4.386605276	6.692302256	0.02921829	0.057561565
ENSG00000186416	NKRF	-0.432048512	3.932099488	6.106032772	0.035356105	0.067255539
ENSG00000186496	ZNF396	-1.075367407	0.29962853	6.78978987	0.028329909	0.056180621
ENSG00000187522	HSPA14	-0.589073444	5.250833561	6.320688199	0.032938321	0.063385936
ENSG00000187531	SIRT7	0.472522987	2.986566092	6.51381656	0.030936117	0.06020013
ENSG00000187555	USP7	-0.348282497	6.869431392	6.782655913	0.028393774	0.056290995
ENSG00000187778	MCRS1	0.556965415	5.737926232	6.846115638	0.027831865	0.055393165
ENSG00000188185	LINC00265	-1.257838402	1.655655014	6.090287823	0.035541992	0.067524862
ENSG00000196268	ZNF493	-1.682024867	2.974904116	5.900951652	0.037875374	0.070936169
ENSG00000196296	ATP2A1	2.025958388	6.99455548	6.595031759	0.030139362	0.058984395
ENSG00000196391	ZNF774	-0.775297733	1.478371278	6.314148763	0.03300889	0.063503918
ENSG00000196440	ARMCX4	-0.734122945	3.960426459	6.764940072	0.028553143	0.056508941
ENSG00000196531	NACA	-0.749359298	9.315739865	6.671666791	0.029410743	0.057863907
ENSG00000196914	ARHGEF12	0.35576536	8.05731819	6.471952724	0.031357022	0.06085516
ENSG00000197275	RAD54B	-0.621148096	2.972886022	5.95055885	0.03724605	0.070054033
ENSG00000197417	SHPK	-0.811727294	1.395971608	5.897556159	0.037918931	0.070988669
ENSG00000197461	PDGFA	-0.980361127	5.770700997	5.899406766	0.037895184	0.070963582
ENSG00000197976	AKAP17A	-0.346980938	5.258510475	5.94087561	0.037367865	0.070239165
ENSG00000198171	DDRGK1	0.535403359	4.221064474	5.875154107	0.038207872	0.071461328
ENSG00000198324	PHETA1	0.701937838	3.512497866	6.889629414	0.027454517	0.0547454
ENSG00000198331	HYLS1	-0.622800375	1.810078336	6.557815563	0.03050127	0.059514107
ENSG00000198695	MT-ND6	1.006285311	4.741295945	5.923474905	0.037588015	0.070561762
ENSG00000198799	LRIG2	-0.523110941	5.530256349	6.006538787	0.036551414	0.069045716
ENSG00000198818	SFT2D1	0.61269455	4.143291408	5.902563181	0.037854723	0.070917426
ENSG00000198855	FICD	0.886075518	2.602396539	6.922091244	0.027177131	0.054279873
ENSG00000198876	DCAF12	-0.381095139	5.259784033	6.723612509	0.028929252	0.057104986
ENSG00000198894	CIPC	0.576070004	5.141298664	6.128888172	0.035088414	0.066857588
ENSG00000198900	TOP1	-0.493379216	6.010783503	6.450685206	0.031573569	0.061188845
ENSG00000198945	L3MBTL3	-0.850232664	4.237538624	6.311839291	0.033033856	0.063534129
ENSG00000201558	RNVU1-6	-1.502832504	1.024912474	6.836235404	0.027918439	0.055522049
ENSG00000203499	IQANK1	1.162682363	2.139872981	6.087717831	0.035572449	0.067573367
ENSG00000203995	ZYG11A	-1.389287686	0.611954215	6.768473455	0.028521269	0.056462152
ENSG00000204228	HSD17B8	-0.766705877	1.426866312	5.838618688	0.038685004	0.072196218
ENSG00000204237	OXLD1	0.528252904	3.163978228	6.405135112	0.03204364	0.061942306
ENSG00000204310	AGPAT1	0.633457522	5.748274509	6.291351875	0.033256367	0.063899368
ENSG00000204311	PJVK	-0.808335395	1.220844312	6.551185344	0.03056631	0.059615822
ENSG00000204370	SDHD	0.545113956	5.35113033	6.211352387	0.034143252	0.065292484
ENSG00000204839	MROH6	-1.34753454	1.083399877	6.901076401	0.027356304	0.05457336
ENSG00000205363	INSYN1	1.134738758	0.801120348	6.53519259	0.030723902	0.059863603
ENSG00000205436	EXOC3L4	1.544741847	0.869562308	6.666786097	0.029456491	0.057945603
ENSG00000205542	TMSB4X	1.258541369	9.980952552	6.347901875	0.032646656	0.06289525
ENSG00000205758	CRYZL1	-0.874162475	4.416273768	6.236988984	0.033855879	0.064896742
ENSG00000212747	RTL8B	0.906250012	4.053844993	6.438847234	0.031694908	0.061380637
ENSG00000213722	DDAH2	-0.56937283	6.021784019	5.922091719	0.037605583	0.070565771
ENSG00000214783	POLR2J4	-0.686488648	1.171468151	5.862985201	0.038365974	0.071717915
ENSG00000215012	RTL10	-0.46221626	5.238542765	6.568099535	0.030400728	0.059358436
ENSG00000215421	ZNF407	-0.383682266	5.379837394	5.999613729	0.036636466	0.06915404
ENSG00000221949	LINC01465	-1.108913771	-0.110997248	5.949143923	0.037263819	0.070077845
ENSG00000222724	RNU2-63P	-2.062090443	1.602963022	6.79255293	0.028305221	0.056147898
ENSG00000224020	MIR181A2HG	-0.807076925	1.26614643	5.910590539	0.037752064	0.070801896
ENSG00000225921	NOL7	0.401255087	4.317304744	6.514498445	0.03092932	0.06020013
ENSG00000226259	GTF2H2B	-0.685552707	1.947588755	5.987662357	0.036783831	0.069317737
ENSG00000226688	ENTPD1-AS1	-0.71536372	2.404144982	6.620759507	0.029892282	0.058617931
ENSG00000229891	LINC01315	-1.565879831	-0.899321239	5.843071911	0.038626452	0.07214584
ENSG00000230797	YY2	-1.051544401	0.155261471	6.063053122	0.035866405	0.068017132
ENSG00000231793	DOC2GP	-1.308041609	0.634742721	6.007788598	0.03653609	0.069040576
ENSG00000233006	MIR3936HG	1.379103172	0.228165158	6.738875187	0.02878964	0.056911298
ENSG00000236609	ZNF853	-0.611261495	3.751865084	6.611034148	0.029985384	0.058758502
ENSG00000236810	ELOA-AS1	-0.752237341	1.048246128	6.364104213	0.032474528	0.062634013
ENSG00000238057	ZEB2-AS1	-1.31482137	1.146689521	6.602036773	0.030071838	0.058902671
ENSG00000239521	CASTOR3	0.717054576	3.130602878	6.402309822	0.032073081	0.061990483
ENSG00000239569	KMT2E-AS1	-1.09953633	-0.134867712	6.104210675	0.035377555	0.06728701
ENSG00000240038	AMY2B	1.2918273	2.261523079	6.851995303	0.027780503	0.055306991
ENSG00000244462	RBM12	-0.513475304	7.195353391	6.603482684	0.030057924	0.058883825
ENSG00000244731	C4A	2.202700128	0.358284275	5.902719458	0.037852721	0.070917426
ENSG00000245556	SCAMP1-AS1	0.821277078	1.864328557	6.43415901	0.031743122	0.061447982
ENSG00000249353	NPM1P27	-1.360502394	0.535716887	5.99338169	0.036713218	0.069258742
ENSG00000249661	TNRC18P1	-1.236355103	0.355888162	6.241082931	0.033810266	0.064818368
ENSG00000250986	LINC02600	-1.878310125	2.069073047	5.84156151	0.038646299	0.072163257
ENSG00000252481	SCARNA13	-0.510415026	5.96058304	6.622068769	0.029879775	0.058601784
ENSG00000255302	EID1	0.603400361	7.999466808	6.369193376	0.032420695	0.062565373
ENSG00000256188	TAS2R30	-1.052539519	2.333295403	6.385400323	0.032249994	0.062297306
ENSG00000257727	CNPY2	0.6854934	4.285071062	5.97932374	0.036887086	0.069474139
ENSG00000260032	NORAD	0.597998736	9.364806638	6.65834004	0.029535867	0.058051797
ENSG00000260802	SERTM2	2.559474801	1.311607038	6.01992431	0.036387709	0.068826559
ENSG00000260942	CAPN10-DT	-0.703057219	1.579058865	6.908082581	0.027296407	0.054477639
ENSG00000261485	PAN3-AS1	-0.754157405	0.796889668	5.995997805	0.036680974	0.069228526
ENSG00000261971	MMP25-AS1	1.528741894	1.198627923	6.109151152	0.035319432	0.067213042
ENSG00000262179	MYMX	-1.606219272	3.358587083	5.973302004	0.036961875	0.069586336
ENSG00000263006	ROCK1P1	-1.099232799	-0.309485408	6.775886428	0.028454541	0.056392153
ENSG00000265817	FSBP	0.935265264	1.377009094	6.032363683	0.036236392	0.068587634
ENSG00000271147	ARMCX5-GPRASP2	-0.62759993	2.661063393	6.928357196	0.027123988	0.054196613
ENSG00000004059	ARF5	0.313632827	5.358127841	5.515460874	0.043245609	0.079082791
ENSG00000005249	PRKAR2B	-1.050742362	2.424210186	5.17943496	0.048721274	0.086951564
ENSG00000005302	MSL3	0.352089525	4.592232525	5.465085459	0.044015692	0.080213
ENSG00000005469	CROT	0.402017228	3.640451833	5.54166413	0.042851681	0.07847173
ENSG00000006453	BAIAP2L1	1.085666195	3.625132633	5.580276918	0.042279306	0.077636578
ENSG00000008853	RHOBTB2	1.018671393	5.019224542	5.436063842	0.044467109	0.080756696
ENSG00000011376	LARS2	-0.543112539	4.95039236	5.622894609	0.041658578	0.076784563
ENSG00000011465	DCN	-1.1980917	8.841248478	5.225332661	0.047924281	0.085797097
ENSG00000012963	UBR7	-0.539817886	4.955358711	5.162212349	0.049024604	0.087345174
ENSG00000014138	POLA2	-0.866769768	5.018815674	5.548221494	0.0427538	0.078340086
ENSG00000014824	SLC30A9	0.320341712	6.628901011	5.007234947	0.051863134	0.091581695
ENSG00000015479	MATR3	-0.457218443	9.453724337	5.328876792	0.046185212	0.083314381
ENSG00000015568	RGPD5	-1.016829904	1.268003796	5.73278792	0.040109559	0.074399299
ENSG00000016391	CHDH	-0.960550999	1.097462445	5.080554033	0.050495334	0.089593131
ENSG00000020181	ADGRA2	-0.660298995	5.964316487	5.237264007	0.047719769	0.085564977
ENSG00000024422	EHD2	1.411784967	4.859370648	5.83323498	0.038755938	0.072315875
ENSG00000027697	IFNGR1	0.482616641	4.837693439	5.817857743	0.038959434	0.072609587
ENSG00000031823	RANBP3	-0.382393315	5.349565444	5.672654515	0.040948118	0.075688631
ENSG00000032742	IFT88	-0.412963811	4.450363857	5.596000873	0.042048954	0.077337825
ENSG00000042062	RIPOR3	2.112814114	0.249773079	5.713976232	0.04036957	0.074820888
ENSG00000048028	USP28	-0.500485535	5.940756387	4.944931477	0.053062019	0.093194841
ENSG00000054983	GALC	0.335081155	4.859214066	5.333975047	0.046101636	0.083218336
ENSG00000057608	GDI2	-0.427863369	8.407058806	5.38256756	0.045314447	0.082013231
ENSG00000060656	PTPRU	0.976619277	5.11123191	5.352613773	0.045797691	0.082756808
ENSG00000061676	NCKAP1	0.499983602	7.966704123	5.300017893	0.046661879	0.083941134
ENSG00000063046	EIF4B	-0.545836567	9.626470039	5.699044135	0.040577454	0.075135115
ENSG00000063177	RPL18	-0.465059811	8.829779245	5.110782169	0.049944557	0.088719178
ENSG00000064692	SNCAIP	-1.955630598	3.002881457	5.636167219	0.041467584	0.076463348
ENSG00000065268	WDR18	-0.481593958	4.326773077	5.570452847	0.042424025	0.077842452
ENSG00000068394	GPKOW	0.403372189	3.971562123	5.001195306	0.051977859	0.091694025
ENSG00000068400	GRIPAP1	0.309930752	4.927972035	5.004711041	0.051911038	0.091642691
ENSG00000069399	BCL3	1.299483707	2.099099867	5.600529789	0.041982896	0.077247403
ENSG00000069424	KCNAB2	-0.61828832	1.904403516	5.008655956	0.051836187	0.091557684
ENSG00000070367	EXOC5	0.469661091	6.95550935	5.44776521	0.044284409	0.080552875
ENSG00000070761	CFAP20	0.420100256	5.306645484	5.324813162	0.046251963	0.08340189
ENSG00000071282	LMCD1	1.131965613	3.945530723	5.137294936	0.049467644	0.087997365
ENSG00000072818	ACAP1	1.299751511	-0.435691095	5.472511848	0.043901098	0.080078638
ENSG00000075826	SEC31B	-0.544576227	3.34169075	5.393003698	0.045147577	0.081754364
ENSG00000076242	MLH1	-0.329731563	5.495584324	5.605088384	0.041916536	0.077156351
ENSG00000077063	CTTNBP2	2.016209376	1.017299437	5.176455513	0.048773581	0.086988326
ENSG00000078061	ARAF	0.42205775	4.652230849	5.423932114	0.044657521	0.081059577
ENSG00000080200	CRYBG3	-0.335232162	5.122596179	5.375613267	0.045426072	0.082182725
ENSG00000081842	PCDHA6	-1.298548062	2.383219923	5.745348413	0.03993711	0.074159651
ENSG00000081870	HSPB11	-0.693723198	4.026015654	5.264199911	0.047262061	0.084921888
ENSG00000083544	TDRD3	-0.376039751	4.75103554	4.96339457	0.052703158	0.092623859
ENSG00000085872	CHERP	-0.964238687	3.970874464	5.428167464	0.04459093	0.080963319
ENSG00000086200	IPO11	-0.460030431	5.140965125	5.072674079	0.050640158	0.089781245
ENSG00000087095	NLK	0.45114415	4.462164449	5.638445073	0.041434915	0.076423656
ENSG00000087299	L2HGDH	-0.592567813	2.760407396	5.011013954	0.051791511	0.091502338
ENSG00000088305	DNMT3B	-1.202873287	3.806178941	5.492803084	0.043589881	0.079627433
ENSG00000088448	ANKRD10	0.817352623	7.015448299	5.460066389	0.044093351	0.080301182
ENSG00000088812	ATRN	0.403532573	6.497104424	5.076467055	0.050570383	0.089691484
ENSG00000088888	MAVS	0.606599896	5.334372618	5.169680753	0.048892779	0.087155589
ENSG00000089053	ANAPC5	0.302561347	7.108932279	4.978731166	0.052407372	0.092305074
ENSG00000089486	CDIP1	0.483975925	4.960584404	5.649906154	0.041271026	0.076172586
ENSG00000090857	PDPR	-0.51814552	5.53558513	5.243120191	0.047619789	0.085430375
ENSG00000090975	PITPNM2	0.917263707	2.083698582	5.440635253	0.044395621	0.08066959
ENSG00000091039	OSBPL8	0.451136821	7.434861081	4.94407547	0.053078731	0.093200326
ENSG00000091140	DLD	0.57098727	6.354733891	5.563547045	0.042526124	0.077974982
ENSG00000091317	CMTM6	0.563314345	6.014066671	5.266689058	0.047220041	0.084867415
ENSG00000091513	TF	-1.350993691	-0.032437451	4.932052598	0.053314152	0.093565791
ENSG00000099290	WASHC2A	0.717987575	3.115082826	5.219297652	0.048028142	0.085938171
ENSG00000100014	SPECC1L	-0.386033075	4.899751701	5.711268046	0.040407175	0.074870352
ENSG00000100106	TRIOBP	0.480489408	4.444817172	5.346043351	0.04590455	0.082928054
ENSG00000100211	CBY1	0.449303873	3.62663228	4.896546371	0.054017073	0.094521264
ENSG00000100299	ARSA	0.718009766	3.220487215	5.099202998	0.050154646	0.089046244
ENSG00000100461	RBM23	-0.413036435	5.766186656	5.441210905	0.044386629	0.080663936
ENSG00000100528	CNIH1	0.472007957	5.480633654	5.546690327	0.042776631	0.07837145
ENSG00000100865	CINP	0.644290063	4.11411368	5.616651743	0.041748793	0.076930171
ENSG00000100911	PSME2	0.695533727	5.639949264	5.751146809	0.039857813	0.074042473
ENSG00000100926	TM9SF1	0.650688806	2.2409648	5.30230682	0.046623849	0.083926232
ENSG00000101115	SALL4	-1.12052433	1.270429526	5.469493553	0.043947628	0.080120894
ENSG00000101146	RAE1	-0.412242511	5.140170843	5.119957629	0.049778861	0.088449494
ENSG00000102034	ELF4	0.711442823	3.647196155	5.398521076	0.045059665	0.081605945
ENSG00000102225	CDK16	0.41103029	7.276686966	5.235501953	0.047749903	0.085585447
ENSG00000102606	ARHGEF7	-0.386931062	6.361019944	4.979280665	0.052396813	0.092298328
ENSG00000103174	NAGPA	0.644089457	2.212723454	4.904739027	0.053853858	0.094283774
ENSG00000103249	CLCN7	0.700738132	5.015890298	5.482211123	0.043751991	0.079881014
ENSG00000103275	UBE2I	-0.361175801	5.908279547	5.255567635	0.047408146	0.085117479
ENSG00000103343	ZNF174	0.390114909	3.265993131	4.999232008	0.052015222	0.091720375
ENSG00000103449	SALL1	0.722126137	2.670460627	5.176753135	0.048768353	0.086988326
ENSG00000104312	RIPK2	0.644425166	3.193024238	5.720930437	0.040273207	0.074672557
ENSG00000104447	TRPS1	0.902830601	5.409677012	5.001522489	0.051971636	0.091694025
ENSG00000104522	TSTA3	0.452318497	4.510182227	5.119903202	0.049779842	0.088449494
ENSG00000104671	DCTN6	0.609050315	4.587802957	5.456757544	0.044144642	0.080383918
ENSG00000104774	MAN2B1	0.401877785	5.070524974	5.213070553	0.048135603	0.086074314
ENSG00000104835	SARS2	-0.473343901	2.999062165	5.17736954	0.048757527	0.086982312
ENSG00000104901	DKKL1	-0.914415578	0.289335717	4.990625759	0.052179398	0.091974402
ENSG00000104907	TRMT1	-0.448521003	4.72568387	5.301664183	0.046634522	0.083926232
ENSG00000105755	ETHE1	0.654827935	3.805947909	5.307669602	0.046534899	0.083812921
ENSG00000105810	CDK6	-0.411157068	8.341526701	4.895575875	0.054036448	0.094543108
ENSG00000105849	TWISTNB	-0.570236481	4.941687317	5.237770816	0.047711106	0.085560628
ENSG00000106261	ZKSCAN1	-0.436801739	7.266367867	5.05406727	0.050984193	0.090308649
ENSG00000106665	CLIP2	-0.574241592	5.584996915	5.611559537	0.04182256	0.076993699
ENSG00000106789	CORO2A	0.736792723	1.979613779	5.03631181	0.051315216	0.090789477
ENSG00000107897	ACBD5	0.391059947	5.076101951	5.419320219	0.044730174	0.081137767
ENSG00000108509	CAMTA2	0.772548263	3.330672867	5.120756648	0.049764465	0.088445085
ENSG00000108852	MPP2	-0.851106178	2.995450195	5.411489146	0.044853876	0.081276172
ENSG00000109099	PMP22	-0.994885251	4.471193264	5.016975583	0.051678772	0.091338451
ENSG00000109332	UBE2D3	0.322201305	8.245770761	5.099280806	0.050153231	0.089046244
ENSG00000109458	GAB1	-0.554411564	5.032488409	5.214304606	0.048114283	0.086047408
ENSG00000109762	SNX25	0.615078046	5.013792184	4.91964325	0.053558513	0.093881158
ENSG00000109920	FNBP4	-0.516276449	6.439773646	5.193216532	0.048480236	0.086577711
ENSG00000110108	TMEM109	0.623319938	5.881849423	5.482858494	0.043742061	0.079878532
ENSG00000110455	ACCS	-0.915493429	2.392124909	5.35822994	0.045706598	0.082607324
ENSG00000110801	PSMD9	0.46934371	4.160839731	4.975922888	0.052461378	0.092342925
ENSG00000110955	ATP5F1B	0.564113185	8.91582596	5.147116821	0.049292413	0.08775393
ENSG00000111046	MYF6	-1.496338862	3.271731035	5.443205951	0.044355483	0.080636924
ENSG00000111276	CDKN1B	-0.455858007	5.178227795	5.751423886	0.039854029	0.074042473
ENSG00000111450	STX2	0.517206254	5.3436067	4.905368668	0.053841339	0.09427389
ENSG00000111879	FAM184A	-0.912747604	2.761094688	5.511254741	0.043309262	0.079178081
ENSG00000112039	FANCE	-0.68248712	3.83287218	5.299692969	0.04666728	0.083941134
ENSG00000112695	COX7A2	0.953421982	6.533969868	5.230373666	0.047837741	0.0856996
ENSG00000114302	PRKAR2A	0.495662615	6.933491156	5.462948981	0.044048729	0.080256582
ENSG00000115289	PCGF1	-0.492818762	3.117582317	5.01947779	0.051631545	0.091302038
ENSG00000115368	WDR75	-0.407061664	5.853275871	5.037380692	0.051295213	0.090765793
ENSG00000115652	UXS1	0.418953378	4.710348744	5.45393187	0.044188502	0.08042108
ENSG00000115808	STRN	0.342348607	5.55441758	5.300664715	0.046651128	0.083940996
ENSG00000115942	ORC2	-0.565062671	4.738506667	4.924734537	0.053458088	0.093770408
ENSG00000115963	RND3	-0.50350702	7.650770278	4.908879885	0.053771598	0.094187844
ENSG00000116212	LRRC42	-0.397471994	4.87491898	5.466739528	0.043990137	0.080187735
ENSG00000116299	KIAA1324	1.506497891	-0.229646819	4.919451967	0.053562291	0.093881158
ENSG00000116478	HDAC1	-0.612386008	5.493012062	5.578347202	0.042307684	0.077657501
ENSG00000116691	MIIP	-0.55865462	3.80413151	5.193323294	0.048478374	0.086577711
ENSG00000116750	UCHL5	0.359733443	5.27922103	5.274278039	0.047092218	0.084661069
ENSG00000116752	BCAS2	0.527688856	5.096851593	5.262578073	0.047289465	0.084937749
ENSG00000116906	GNPAT	0.333269915	6.14185049	5.379099398	0.045370072	0.082092242
ENSG00000116918	TSNAX	0.596224798	5.348921928	4.955401084	0.052858151	0.092884352
ENSG00000117010	ZNF684	-0.645383867	2.15743202	5.236516067	0.047732557	0.085576721
ENSG00000117408	IPO13	0.567431157	4.879867496	5.001903338	0.051964394	0.091694025
ENSG00000117448	AKR1A1	-0.596850799	6.080124643	5.591290729	0.042117792	0.077422909
ENSG00000117461	PIK3R3	-0.500405942	6.031746717	5.333304969	0.04611261	0.083227193
ENSG00000117543	DPH5	-0.622436937	5.273829921	4.932938194	0.053296767	0.093547248
ENSG00000117598	PLPPR5	2.463326977	0.310865179	4.990870249	0.052174725	0.091974402
ENSG00000117713	ARID1A	-1.362698205	6.215967868	5.226179554	0.047909728	0.085788635
ENSG00000117862	TXNDC12	-0.329633775	5.026611378	4.902791922	0.053892592	0.094339547
